scaled_score,raw_score,min_age,max_age,sub_domain,for
9,55,96,99,soc,teacher
9,56,96,99,soc,teacher
9,57,96,99,soc,teacher
9,58,96,99,soc,teacher
10,59,96,99,soc,teacher
10,60,96,99,soc,teacher
10,61,96,99,soc,teacher
10,62,96,99,soc,teacher
11,63,96,99,soc,teacher
12,64,96,99,soc,teacher
12,65,96,99,soc,teacher
13,66,96,99,soc,teacher
1,0,100,103,soc,teacher
1,1,100,103,soc,teacher
1,2,100,103,soc,teacher
1,3,100,103,soc,teacher
1,4,100,103,soc,teacher
1,5,100,103,soc,teacher
1,6,100,103,soc,teacher
1,7,100,103,soc,teacher
1,8,100,103,soc,teacher
1,9,100,103,soc,teacher
1,10,100,103,soc,teacher
1,11,100,103,soc,teacher
1,12,100,103,soc,teacher
1,13,100,103,soc,teacher
1,14,100,103,soc,teacher
1,15,100,103,soc,teacher
1,16,100,103,soc,teacher
1,17,100,103,soc,teacher
1,18,100,103,soc,teacher
2,19,100,103,soc,teacher
2,20,100,103,soc,teacher
2,21,100,103,soc,teacher
2,22,100,103,soc,teacher
2,23,100,103,soc,teacher
3,24,100,103,soc,teacher
3,25,100,103,soc,teacher
3,26,100,103,soc,teacher
3,27,100,103,soc,teacher
3,28,100,103,soc,teacher
4,29,100,103,soc,teacher
4,30,100,103,soc,teacher
4,31,100,103,soc,teacher
4,32,100,103,soc,teacher
4,33,100,103,soc,teacher
5,34,100,103,soc,teacher
5,35,100,103,soc,teacher
5,36,100,103,soc,teacher
5,37,100,103,soc,teacher
5,38,100,103,soc,teacher
6,39,100,103,soc,teacher
6,40,100,103,soc,teacher
6,41,100,103,soc,teacher
6,42,100,103,soc,teacher
6,43,100,103,soc,teacher
7,44,100,103,soc,teacher
7,45,100,103,soc,teacher
7,46,100,103,soc,teacher
7,47,100,103,soc,teacher
7,48,100,103,soc,teacher
8,49,100,103,soc,teacher
8,50,100,103,soc,teacher
8,51,100,103,soc,teacher
8,52,100,103,soc,teacher
8,53,100,103,soc,teacher
9,54,100,103,soc,teacher
9,55,100,103,soc,teacher
9,56,100,103,soc,teacher
9,57,100,103,soc,teacher
9,58,100,103,soc,teacher
9,59,100,103,soc,teacher
10,60,100,103,soc,teacher
10,61,100,103,soc,teacher
10,62,100,103,soc,teacher
11,63,100,103,soc,teacher
12,64,100,103,soc,teacher
12,65,100,103,soc,teacher
13,66,100,103,soc,teacher
1,0,104,107,soc,teacher
1,1,104,107,soc,teacher
1,2,104,107,soc,teacher
1,3,104,107,soc,teacher
1,4,104,107,soc,teacher
1,5,104,107,soc,teacher
1,6,104,107,soc,teacher
1,7,104,107,soc,teacher
1,8,104,107,soc,teacher
1,9,104,107,soc,teacher
1,10,104,107,soc,teacher
1,11,104,107,soc,teacher
1,12,104,107,soc,teacher
1,13,104,107,soc,teacher
1,14,104,107,soc,teacher
1,15,104,107,soc,teacher
1,16,104,107,soc,teacher
1,17,104,107,soc,teacher
1,18,104,107,soc,teacher
1,19,104,107,soc,teacher
2,20,104,107,soc,teacher
2,21,104,107,soc,teacher
2,22,104,107,soc,teacher
2,23,104,107,soc,teacher
2,24,104,107,soc,teacher
3,25,104,107,soc,teacher
3,26,104,107,soc,teacher
3,27,104,107,soc,teacher
3,28,104,107,soc,teacher
3,29,104,107,soc,teacher
5,30,104,107,soc,teacher
5,31,104,107,soc,teacher
4,32,104,107,soc,teacher
4,33,104,107,soc,teacher
4,34,104,107,soc,teacher
5,35,104,107,soc,teacher
5,36,104,107,soc,teacher
5,37,104,107,soc,teacher
5,38,104,107,soc,teacher
5,39,104,107,soc,teacher
6,40,104,107,soc,teacher
6,41,104,107,soc,teacher
6,42,104,107,soc,teacher
6,43,104,107,soc,teacher
6,44,104,107,soc,teacher
7,45,104,107,soc,teacher
7,46,104,107,soc,teacher
7,47,104,107,soc,teacher
7,48,104,107,soc,teacher
7,49,104,107,soc,teacher
8,50,104,107,soc,teacher
8,51,104,107,soc,teacher
8,52,104,107,soc,teacher
8,53,104,107,soc,teacher
8,54,104,107,soc,teacher
9,55,104,107,soc,teacher
9,56,104,107,soc,teacher
9,57,104,107,soc,teacher
9,58,104,107,soc,teacher
9,59,104,107,soc,teacher
10,60,104,107,soc,teacher
10,61,104,107,soc,teacher
10,62,104,107,soc,teacher
11,63,104,107,soc,teacher
11,64,104,107,soc,teacher
12,65,104,107,soc,teacher
12,66,104,107,soc,teacher
1,0,108,111,soc,teacher
1,1,108,111,soc,teacher
1,2,108,111,soc,teacher
1,3,108,111,soc,teacher
1,4,108,111,soc,teacher
1,5,108,111,soc,teacher
1,6,108,111,soc,teacher
1,7,108,111,soc,teacher
1,8,108,111,soc,teacher
1,9,108,111,soc,teacher
1,10,108,111,soc,teacher
1,11,108,111,soc,teacher
1,12,108,111,soc,teacher
1,13,108,111,soc,teacher
1,14,108,111,soc,teacher
1,15,108,111,soc,teacher
1,16,108,111,soc,teacher
1,17,108,111,soc,teacher
1,18,108,111,soc,teacher
1,19,108,111,soc,teacher
1,20,108,111,soc,teacher
2,21,108,111,soc,teacher
2,22,108,111,soc,teacher
2,23,108,111,soc,teacher
2,24,108,111,soc,teacher
2,25,108,111,soc,teacher
3,26,108,111,soc,teacher
3,27,108,111,soc,teacher
3,28,108,111,soc,teacher
3,29,108,111,soc,teacher
3,30,108,111,soc,teacher
4,31,108,111,soc,teacher
4,32,108,111,soc,teacher
4,33,108,111,soc,teacher
4,34,108,111,soc,teacher
4,35,108,111,soc,teacher
5,36,108,111,soc,teacher
5,37,108,111,soc,teacher
5,38,108,111,soc,teacher
5,39,108,111,soc,teacher
5,40,108,111,soc,teacher
6,41,108,111,soc,teacher
6,42,108,111,soc,teacher
6,43,108,111,soc,teacher
6,44,108,111,soc,teacher
6,45,108,111,soc,teacher
7,46,108,111,soc,teacher
7,47,108,111,soc,teacher
7,48,108,111,soc,teacher
7,49,108,111,soc,teacher
8,50,108,111,soc,teacher
8,51,108,111,soc,teacher
8,52,108,111,soc,teacher
8,53,108,111,soc,teacher
8,54,108,111,soc,teacher
9,55,108,111,soc,teacher
9,56,108,111,soc,teacher
9,57,108,111,soc,teacher
9,58,108,111,soc,teacher
9,59,108,111,soc,teacher
10,60,108,111,soc,teacher
10,61,108,111,soc,teacher
10,62,108,111,soc,teacher
11,63,108,111,soc,teacher
11,64,108,111,soc,teacher
12,65,108,111,soc,teacher
13,66,108,111,soc,teacher
1,0,112,115,soc,teacher
1,1,112,115,soc,teacher
1,2,112,115,soc,teacher
1,3,112,115,soc,teacher
1,4,112,115,soc,teacher
1,5,112,115,soc,teacher
1,6,112,115,soc,teacher
1,7,112,115,soc,teacher
1,8,112,115,soc,teacher
1,9,112,115,soc,teacher
1,10,112,115,soc,teacher
1,11,112,115,soc,teacher
1,12,112,115,soc,teacher
1,13,112,115,soc,teacher
1,14,112,115,soc,teacher
1,15,112,115,soc,teacher
1,16,112,115,soc,teacher
1,17,112,115,soc,teacher
1,18,112,115,soc,teacher
1,19,112,115,soc,teacher
1,20,112,115,soc,teacher
1,21,112,115,soc,teacher
2,22,112,115,soc,teacher
2,23,112,115,soc,teacher
2,24,112,115,soc,teacher
2,25,112,115,soc,teacher
2,26,112,115,soc,teacher
3,27,112,115,soc,teacher
3,28,112,115,soc,teacher
3,29,112,115,soc,teacher
3,30,112,115,soc,teacher
3,31,112,115,soc,teacher
4,32,112,115,soc,teacher
4,33,112,115,soc,teacher
4,34,112,115,soc,teacher
4,35,112,115,soc,teacher
4,36,112,115,soc,teacher
5,37,112,115,soc,teacher
5,38,112,115,soc,teacher
5,39,112,115,soc,teacher
5,40,112,115,soc,teacher
6,41,112,115,soc,teacher
6,42,112,115,soc,teacher
6,43,112,115,soc,teacher
6,44,112,115,soc,teacher
6,45,112,115,soc,teacher
7,46,112,115,soc,teacher
7,47,112,115,soc,teacher
7,48,112,115,soc,teacher
7,49,112,115,soc,teacher
7,50,112,115,soc,teacher
8,51,112,115,soc,teacher
8,52,112,115,soc,teacher
